<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2022.01.06	14:00:00	42839.50	43054.00	42615.00	43045.00	4177	0	3000
2022.01.06	15:00:00	43044.00	43174.00	42898.00	43135.00	4658	0	3000
2022.01.06	16:00:00	43136.50	43235.00	42753.50	42780.50	5120	0	3000
2022.01.06	17:00:00	42781.50	42997.50	42630.00	42932.50	5365	0	3000
2022.01.06	18:00:00	42932.50	43087.00	42745.50	42863.50	4301	0	3000
2022.01.06	19:00:00	42863.50	43174.50	42786.50	42994.50	3430	0	3000
2022.01.06	20:00:00	42995.50	43386.50	42976.50	43369.50	3352	0	3000
2022.01.06	21:00:00	43369.50	43497.50	43227.00	43427.50	3488	0	3000
2022.01.06	22:00:00	43427.50	43577.00	43100.50	43199.00	3587	0	3000
2022.01.06	23:00:00	43204.50	43235.50	43061.50	43100.50	2754	0	3000
2022.01.07	00:00:00	43106.50	43224.00	42994.50	43165.50	2151	0	3000
2022.01.07	01:00:00	43166.50	43220.50	43048.50	43069.50	2441	0	3000
2022.01.07	02:00:00	43069.50	43133.50	42711.50	42758.50	3495	0	3000
2022.01.07	03:00:00	42758.50	43006.50	42755.50	42989.50	2659	0	3000
2022.01.07	04:00:00	42989.50	43010.50	42755.50	42775.50	2455	0	3000
2022.01.07	05:00:00	42775.50	42802.50	41559.50	41789.00	7071	0	3000
2022.01.07	06:00:00	41790.50	41884.00	40967.00	41675.50	8516	0	3000
2022.01.07	07:00:00	41677.00	41927.50	41511.50	41822.00	5188	0	3000
2022.01.07	08:00:00	41826.00	41830.00	41381.00	41503.00	4539	0	3000
2022.01.07	09:00:00	41503.00	41707.50	41196.00	41679.00	5438	0	3000
2022.01.07	10:00:00	41679.00	42770.00	41593.50	42066.50	6385	0	3000
2022.01.07	11:00:00	42066.50	42605.50	42045.50	42366.00	4961	0	3000
2022.01.07	12:00:00	42366.00	42509.50	42155.50	42156.50	3590	0	3000
2022.01.07	13:00:00	42155.50	42327.50	42118.00	42236.00	3494	0	3000
2022.01.07	14:00:00	42236.00	42482.00	42236.00	42385.50	3786	0	3000
2022.01.07	15:00:00	42398.50	42739.50	41164.00	41465.00	7181	0	3000
2022.01.07	16:00:00	41465.00	42107.00	41367.00	41883.00	6725	0	3000
2022.01.07	17:00:00	41883.00	41901.00	40595.00	41320.00	7425	0	3000
2022.01.07	18:00:00	41309.00	42311.00	40917.00	42131.50	8552	0	3000
2022.01.07	19:00:00	42130.50	42152.50	41761.00	41986.00	4828	0	3000
2022.01.07	20:00:00	41986.00	41995.00	41504.00	41683.50	4082	0	3000
2022.01.07	21:00:00	41683.50	41871.00	41496.00	41751.00	4037	0	3000
2022.01.07	22:00:00	41752.50	42037.00	41579.00	41905.00	4370	0	3000
2022.01.07	23:00:00	41912.50	42021.00	41845.00	41868.00	2627	0	3000
2022.01.08	01:00:00	41525.00	41579.00	41327.00	41548.00	3484	0	3000
2022.01.08	02:00:00	41549.50	42093.00	41547.00	41985.00	3998	0	3000
2022.01.08	03:00:00	41985.00	42231.00	41839.50	41875.50	3179	0	3000
2022.01.08	04:00:00	41874.50	41930.50	41683.50	41872.50	2707	0	3000
2022.01.08	05:00:00	41872.50	41892.50	41637.50	41798.50	2897	0	3000
2022.01.08	06:00:00	41798.50	41989.50	41752.50	41898.50	2705	0	3000
2022.01.08	07:00:00	41898.50	41980.50	41827.50	41963.50	2203	0	3000
2022.01.08	08:00:00	41963.50	41986.50	41727.50	41916.50	2773	0	3000
2022.01.08	09:00:00	41916.50	41970.50	41831.50	41904.50	2637	0	3000
2022.01.08	10:00:00	41903.50	42171.00	41884.50	41958.50	3651	0	3000
2022.01.08	11:00:00	41957.50	42158.50	41952.50	42154.50	2995	0	3000
2022.01.08	12:00:00	42154.50	42194.50	41802.50	41909.50	2932	0	3000
2022.01.08	13:00:00	41909.50	41968.50	41763.50	41937.50	2866	0	3000
2022.01.08	14:00:00	41937.50	42047.50	41769.50	41870.00	2967	0	3000
2022.01.08	15:00:00	41870.00	42020.50	41636.00	41901.50	3091	0	3000
2022.01.08	16:00:00	41901.50	41991.50	41706.00	41733.00	2894	0	3000
2022.01.09	00:00:00	41758.50	42301.50	41735.00	41918.00	4296	0	3000
2022.01.09	01:00:00	41916.50	41943.50	41655.00	41675.00	3525	0	3000
2022.01.09	02:00:00	41675.00	41817.00	41376.00	41762.50	4928	0	3000
2022.01.09	03:00:00	41762.50	41908.00	41592.50	41806.50	3823	0	3000
2022.01.09	04:00:00	41806.50	42168.50	41776.50	42096.00	4022	0	3000
2022.01.09	05:00:00	42096.00	42099.50	41790.50	41829.50	3313	0	3000
2022.01.09	06:00:00	41829.50	42087.50	41802.50	42068.50	3111	0	3000
2022.01.09	07:00:00	42068.50	42079.50	41708.00	41755.50	3015	0	3000
2022.01.09	08:00:00	41755.50	41943.50	41678.00	41868.50	2844	0	3000
2022.01.09	09:00:00	41867.50	41902.50	41765.50	41777.50	2437	0	3000
2022.01.09	12:00:00	41511.50	41720.00	41401.50	41639.50	3454	0	3000
2022.01.09	13:00:00	41639.50	41976.50	41638.00	41852.50	3555	0	3000
2022.01.09	14:00:00	41851.50	41910.50	41679.50	41747.00	3179	0	3000
2022.01.09	15:00:00	41747.00	41890.50	41466.50	41466.50	3583	0	3000
2022.01.09	16:00:00	41466.50	41737.50	41466.50	41532.00	3001	0	3000
2022.01.09	17:00:00	41534.00	41674.00	41165.00	41614.50	4484	0	3000
2022.01.09	18:00:00	41614.50	42139.00	41567.00	42139.00	4383	0	3000
2022.01.09	19:00:00	42139.00	42203.50	41880.00	42089.00	4464	0	3000
2022.01.09	20:00:00	42089.00	42280.00	41918.50	41976.00	3734	0	3000
2022.01.09	21:00:00	41976.00	42744.00	41939.00	42691.00	4778	0	3000
2022.01.09	22:00:00	42696.00	42785.00	42369.50	42432.00	4000	0	3000
2022.01.09	23:00:00	42432.00	42540.00	42285.00	42323.00	2846	0	3000
2022.01.10	00:00:00	42298.00	42490.00	42084.00	42202.00	3055	0	3000
2022.01.10	01:00:00	42202.00	42278.00	41762.50	41870.00	4380	0	3000
2022.01.10	02:00:00	41870.00	42026.50	41617.00	41653.00	4332	0	3000
2022.01.10	03:00:00	41653.00	41839.00	41591.50	41808.50	3137	0	3000
2022.01.10	04:00:00	41808.50	41998.50	41719.50	41931.50	3247	0	3000
2022.01.10	05:00:00	41931.50	41988.50	41856.00	41972.50	2326	0	3000
2022.01.10	06:00:00	41966.50	42239.50	41930.00	42187.00	2987	0	3000
2022.01.10	07:00:00	42189.50	42218.50	41956.50	42021.50	2489	0	3000
2022.01.10	08:00:00	42023.00	42043.50	41814.50	41919.00	2423	0	3000
2022.01.10	09:00:00	41919.00	42153.50	41901.00	42037.00	2653	0	3000
2022.01.10	10:00:00	42037.00	42108.50	41721.00	41809.50	3259	0	3000
2022.01.10	11:00:00	41809.50	41930.00	41711.50	41798.00	2722	0	3000
2022.01.10	12:00:00	41798.00	41977.00	41673.00	41776.50	3124	0	3000
2022.01.10	13:00:00	41775.50	41790.00	41437.50	41542.50	4942	0	3000
2022.01.10	14:00:00	41544.00	41604.00	40920.00	40939.50	5747	0	3000
2022.01.10	15:00:00	40935.00	41046.00	40719.00	40762.00	5961	0	3000
2022.01.10	16:00:00	40761.00	41246.00	39636.00	40775.00	9251	0	3000
2022.01.10	17:00:00	40775.00	41199.00	40545.00	40983.00	7732	0	3000
2022.01.10	18:00:00	40984.00	41978.50	40867.00	41909.50	7377	0	3000
2022.01.10	19:00:00	41909.50	42121.50	40569.00	41184.50	8011	0	3000
2022.01.10	20:00:00	41184.50	41717.50	41117.50	41603.50	7068	0	3000
2022.01.10	21:00:00	41601.00	41701.00	41221.00	41286.00	5475	0	3000
2022.01.10	22:00:00	41286.00	41768.00	41158.00	41696.50	6084	0	3000
2022.01.10	23:00:00	41703.50	41982.00	41579.50	41684.00	4682	0	3000
2022.01.11	00:00:00	41715.50	41834.00	41527.50	41603.50	3608	0	3000
2022.01.11	01:00:00	41603.50	41887.50	41495.00	41820.50	3629	0	3000
2022.01.11	02:00:00	41820.50	41875.50	41603.50	41606.50	3806	0	3000
2022.01.11	03:00:00	41606.50	42060.00	41552.50	41914.50	3596	0	3000
2022.01.11	04:00:00	41914.50	42383.50	41812.00	42175.50	4282	0	3000
2022.01.11	05:00:00	42175.50	42277.00	42055.50	42277.00	3558	0	3000
2022.01.11	06:00:00	42278.50	42363.50	42137.50	42302.00	3753	0	3000
2022.01.11	07:00:00	42305.50	42313.50	42006.50	42105.50	3289	0	3000
2022.01.11	08:00:00	42105.50	42221.50	41974.50	42099.50	3198	0	3000
2022.01.11	09:00:00	42102.50	42279.50	42054.00	42204.00	2731	0	3000
2022.01.11	10:00:00	42206.50	42603.00	41917.00	41987.00	5090	0	3000
2022.01.11	11:00:00	41988.00	42135.00	41841.00	41978.00	3501	0	3000
2022.01.11	12:00:00	41980.50	42061.00	41541.00	41602.00	3966	0	3000
2022.01.11	13:00:00	41603.00	41936.00	41571.00	41868.00	3673	0	3000
2022.01.11	14:00:00	41850.00	41954.00	41724.00	41816.00	3390	0	3000
2022.01.11	15:00:00	41814.00	41883.00	41572.00	41701.00	3971	0	3000
2022.01.11	16:00:00	41701.00	41818.00	41267.50	41627.00	6133	0	3000
2022.01.11	17:00:00	41631.00	42177.00	41441.00	41727.00	7200	0	3000
2022.01.11	18:00:00	41727.00	42927.50	41680.00	42700.50	8074	0	3000
2022.01.11	19:00:00	42700.50	43100.00	42326.50	42555.50	6654	0	3000
2022.01.11	20:00:00	42554.50	42637.50	42368.50	42637.50	1578	0	3000
2022.01.11	21:00:00	42793.00	43097.00	42793.00	42997.50	1226	0	3000
2022.01.11	22:00:00	42997.50	43115.50	42702.50	42787.50	3790	0	3000
2022.01.11	23:00:00	42794.50	42825.00	42642.00	42675.00	3088	0	3000
2022.01.12	00:00:00	42677.00	42770.50	42618.50	42720.00	2769	0	3000
2022.01.12	01:00:00	42720.00	42894.00	42643.00	42735.00	3197	0	3000
2022.01.12	02:00:00	42735.00	42969.50	42588.50	42692.00	4246	0	3000
2022.01.12	03:00:00	42692.00	42780.00	42578.00	42635.00	2688	0	3000
2022.01.12	04:00:00	42635.00	42720.50	42455.00	42567.50	2986	0	3000
2022.01.12	05:00:00	42569.00	42664.50	42507.50	42609.50	2134	0	3000
2022.01.12	06:00:00	42609.50	42734.50	42535.00	42632.00	2796	0	3000
2022.01.12	07:00:00	42632.00	42775.00	42567.00	42717.00	2813	0	3000
2022.01.12	08:00:00	42716.00	42875.00	42611.50	42681.50	3365	0	3000
2022.01.12	09:00:00	42681.50	42681.50	42471.00	42570.50	2948	0	3000
2022.01.12	10:00:00	42569.00	42716.00	42517.50	42618.50	2561	0	3000
2022.01.12	11:00:00	42618.50	42924.00	42585.00	42806.00	3304	0	3000
2022.01.12	12:00:00	42806.00	42995.00	42751.00	42766.00	3505	0	3000
2022.01.12	13:00:00	42766.00	43458.00	42698.50	42950.00	4242	0	3000
2022.01.12	14:00:00	42950.00	43304.00	42894.50	43297.50	4755	0	3000
2022.01.12	15:00:00	43297.50	44095.50	43205.50	43948.50	5503	0	3000
2022.01.12	16:00:00	43948.50	43983.50	43674.00	43860.00	4803	0	3000
2022.01.12	17:00:00	43863.00	43954.00	43409.00	43559.00	4281	0	3000
2022.01.12	18:00:00	43561.00	43694.00	43325.00	43624.00	3943	0	3000
2022.01.12	19:00:00	43624.00	43881.50	43499.50	43843.50	3146	0	3000
2022.01.12	20:00:00	43848.50	43903.50	43581.50	43603.50	2987	0	3000
2022.01.12	21:00:00	43603.50	43774.50	43543.50	43758.50	2689	0	3000
2022.01.12	22:00:00	43758.50	44006.00	43649.50	43838.00	2977	0	3000
2022.01.12	23:00:00	43831.50	44332.00	43754.50	43810.50	3468	0	3000
2022.01.13	00:00:00	43785.50	43963.00	43762.50	43850.50	2149	0	3000
2022.01.13	01:00:00	43850.50	44045.00	43822.50	43916.50	2604	0	3000
2022.01.13	02:00:00	43916.50	44064.50	43685.50	43734.50	3120	0	3000
2022.01.13	03:00:00	43735.50	43823.50	43529.00	43550.50	2543	0	3000
2022.01.13	04:00:00	43550.50	43697.50	43536.50	43597.00	1903	0	3000
2022.01.13	05:00:00	43597.00	43655.50	43439.50	43524.00	2320	0	3000
2022.01.13	06:00:00	43524.00	43742.50	43507.00	43644.50	2257	0	3000
2022.01.13	07:00:00	43644.50	43789.00	43599.50	43686.50	2011	0	3000
2022.01.13	08:00:00	43687.50	43811.50	43659.50	43714.50	2246	0	3000
2022.01.13	09:00:00	43714.50	43779.50	43588.50	43721.50	2163	0	3000
2022.01.13	10:00:00	43721.50	43921.50	43690.50	43920.50	2804	0	3000
2022.01.13	11:00:00	43920.50	44007.50	43762.50	43885.50	2755	0	3000
2022.01.13	12:00:00	43896.50	44027.50	43776.50	43816.00	2674	0	3000
2022.01.13	13:00:00	43816.00	43861.00	43511.50	43614.50	2840	0	3000
2022.01.13	14:00:00	43616.50	43825.00	43600.50	43816.50	2503	0	3000
2022.01.13	15:00:00	43816.50	43962.50	43697.50	43930.50	2769	0	3000
2022.01.13	16:00:00	43930.50	44448.50	43832.00	44154.00	4720	0	3000
2022.01.13	17:00:00	44154.00	44208.00	42882.00	43201.50	5635	0	3000
2022.01.13	18:00:00	43201.50	43481.50	43081.50	43268.50	4335	0	3000
2022.01.13	19:00:00	43268.50	43268.50	42566.00	42821.50	5033	0	3000
2022.01.13	20:00:00	42821.50	42971.50	42609.00	42710.50	3502	0	3000
2022.01.13	21:00:00	42710.50	42904.50	42539.00	42709.50	4458	0	3000
2022.01.13	22:00:00	42709.50	42789.00	42323.00	42789.00	4213	0	3000
2022.01.13	23:00:00	42798.50	42906.50	42675.00	42836.00	2586	0	3000
2022.01.14	00:00:00	42830.00	42916.50	42439.00	42605.00	2666	0	3000
2022.01.14	01:00:00	42605.00	42725.50	42500.00	42573.00	2919	0	3000
2022.01.14	02:00:00	42566.50	42788.50	42373.50	42766.00	3872	0	3000
2022.01.14	03:00:00	42766.00	42783.50	42556.50	42597.50	2835	0	3000
2022.01.14	04:00:00	42597.50	42743.50	42445.00	42730.00	2572	0	3000
2022.01.14	05:00:00	42730.00	42755.50	42598.50	42651.00	2079	0	3000
2022.01.14	06:00:00	42649.50	42860.50	42617.00	42692.50	2651	0	3000
2022.01.14	07:00:00	42692.50	42917.50	42656.50	42906.00	2915	0	3000
2022.01.14	08:00:00	42906.00	42980.50	42788.50	42821.00	2826	0	3000
2022.01.14	09:00:00	42821.00	42890.50	42595.00	42643.00	2781	0	3000
2022.01.14	10:00:00	42649.00	42672.00	42368.00	42529.50	3739	0	3000
2022.01.14	11:00:00	42529.50	42702.50	42480.00	42558.50	2667	0	3000
2022.01.14	12:00:00	42558.50	42620.50	41952.00	42079.00	2975	0	3000
2022.01.14	13:00:00	42077.00	42077.00	41823.00	42018.00	4614	0	3000
2022.01.14	14:00:00	42015.00	42258.00	41773.00	42076.50	4091	0	3000
2022.01.14	15:00:00	42076.50	42334.00	42043.50	42164.50	3860	0	3000
2022.01.14	16:00:00	42164.50	43097.50	42127.00	42988.00	5285	0	3000
2022.01.14	17:00:00	42989.50	43345.50	42792.50	43100.50	5222	0	3000
2022.01.14	18:00:00	43098.50	43230.00	42866.00	43205.50	3963	0	3000
2022.01.14	19:00:00	43207.50	43268.50	42864.50	42908.50	3389	0	3000
2022.01.14	20:00:00	42908.50	43114.00	42771.00	43051.50	2927	0	3000
2022.01.14	21:00:00	43051.50	43417.00	43012.50	43097.00	3192	0	3000
2022.01.14	22:00:00	43097.00	43190.50	43023.00	43108.00	2696	0	3000
2022.01.14	23:00:00	43113.50	43341.50	43105.50	43337.50	2221	0	3000
2022.01.15	01:00:00	43278.00	43306.50	43012.50	43075.50	2787	0	3000
2022.01.15	02:00:00	43075.50	43183.50	42917.50	43110.50	2699	0	3000
2022.01.15	03:00:00	43110.50	43162.50	42883.00	42940.50	1776	0	3000
2022.01.15	06:00:00	42828.50	42960.50	42749.00	42927.00	1674	0	3000
2022.01.15	07:00:00	42927.00	43060.00	42840.00	42998.50	2016	0	3000
2022.01.15	08:00:00	42998.50	43109.00	42889.50	43084.50	2027	0	3000
2022.01.15	09:00:00	43084.50	43102.00	42943.50	43096.50	1844	0	3000
2022.01.15	10:00:00	43096.50	43122.50	42969.50	42992.50	2205	0	3000
2022.01.15	11:00:00	42992.50	43100.00	42900.50	43076.00	2199	0	3000
2022.01.15	12:00:00	43076.00	43298.00	43022.00	43117.00	2684	0	3000
2022.01.15	13:00:00	43115.50	43117.50	42970.00	43014.00	2080	0	3000
2022.01.15	14:00:00	43014.00	43042.50	42565.00	42722.50	3226	0	3000
2022.01.15	15:00:00	42722.50	42985.50	42659.50	42922.50	3042	0	3000
2022.01.15	16:00:00	42922.50	43326.50	42765.50	43203.50	4251	0	3000
2022.01.16	00:00:00	43323.00	43424.00	43119.00	43250.00	2153	0	3000
2022.01.16	01:00:00	43250.00	43395.00	43074.00	43078.50	2340	0	3000
2022.01.16	02:00:00	43083.50	43114.00	43003.50	43099.00	2412	0	3000
2022.01.16	03:00:00	43099.00	43170.50	43004.50	43019.50	1916	0	3000
2022.01.16	04:00:00	43019.50	43102.00	42841.00	42921.00	2106	0	3000
2022.01.16	05:00:00	42926.00	43061.50	42870.00	42992.50	1966	0	3000
2022.01.16	06:00:00	42992.50	43086.50	42877.00	43049.50	2248	0	3000
2022.01.16	07:00:00	43049.50	43144.50	42988.00	42989.00	1651	0	3000
2022.01.16	08:00:00	42983.50	43238.50	42948.00	43211.50	1911	0	3000
2022.01.16	09:00:00	43212.50	43277.50	43140.50	43217.50	2028	0	3000
2022.01.16	12:00:00	43089.50	43202.50	42908.00	42927.00	2168	0	3000
2022.01.16	13:00:00	42927.00	43047.00	42787.00	42982.50	3063	0	3000
2022.01.16	14:00:00	42982.50	43154.00	42981.00	43018.50	2536	0	3000
2022.01.16	15:00:00	43018.50	43189.50	42601.00	43141.50	3864	0	3000
2022.01.16	16:00:00	43134.50	43430.50	43046.50	43317.50	3880	0	3000
2022.01.16	17:00:00	43317.50	43375.50	43146.00	43233.50	2875	0	3000
2022.01.16	18:00:00	43234.50	43483.50	43193.50	43399.50	3170	0	3000
2022.01.16	19:00:00	43400.50	43446.50	43056.00	43084.00	2410	0	3000
2022.01.16	20:00:00	43084.00	43140.50	42984.00	43072.00	2118	0	3000
2022.01.16	21:00:00	43072.00	43086.50	42801.50	42837.00	2365	0	3000
2022.01.16	22:00:00	42837.00	43124.00	42761.00	43042.00	2508	0	3000
2022.01.16	23:00:00	43042.00	43101.00	42913.00	42994.00	1849	0	3000
2022.01.17	00:00:00	42979.00	43248.50	42966.00	43193.50	1874	0	3000
2022.01.17	01:00:00	43193.50	43291.00	43070.50	43092.50	2576	0	3000
2022.01.17	02:00:00	43092.50	43202.00	42895.50	42908.50	2645	0	3000
2022.01.17	03:00:00	42908.50	42963.00	42820.00	42909.50	2407	0	3000
2022.01.17	04:00:00	42909.50	42966.00	42800.00	42931.50	2508	0	3000
2022.01.17	05:00:00	42931.50	42990.50	42633.00	42648.00	2913	0	3000
2022.01.17	06:00:00	42650.00	42804.00	42606.00	42616.00	3078	0	3000
2022.01.17	07:00:00	42616.00	42693.50	42339.00	42658.00	3545	0	3000
2022.01.17	08:00:00	42659.00	42876.50	42659.00	42769.00	2663	0	3000
2022.01.17	09:00:00	42769.00	42977.50	42658.50	42661.50	2522	0	3000
2022.01.17	10:00:00	42660.00	42873.00	42575.50	42806.00	2778	0	3000
2022.01.17	11:00:00	42805.00	42916.00	42748.50	42862.50	2440	0	3000
2022.01.17	12:00:00	42862.50	42909.00	42630.00	42794.00	2900	0	3000
2022.01.17	13:00:00	42794.00	42841.00	42649.50	42675.00	2699	0	3000
2022.01.17	14:00:00	42675.00	42782.00	42428.00	42550.00	3577	0	3000
2022.01.17	15:00:00	42547.00	42679.50	42502.00	42649.50	2900	0	3000
2022.01.17	16:00:00	42649.50	42738.00	42568.50	42667.50	2609	0	3000
2022.01.17	17:00:00	42667.50	42693.00	42388.00	42478.50	3291	0	3000
2022.01.17	18:00:00	42480.00	42543.00	42148.00	42227.00	4206	0	3000
2022.01.17	19:00:00	42227.00	42257.00	41961.00	42115.50	3846	0	3000
2022.01.17	20:00:00	42118.50	42202.00	41841.00	42195.00	3280	0	3000
2022.01.17	21:00:00	42195.00	42329.00	42122.00	42250.50	2415	0	3000
2022.01.17	22:00:00	42250.50	42319.00	42020.00	42090.50	2181	0	3000
2022.01.17	23:00:00	42089.00	42147.00	41606.00	41738.00	3098	0	3000
2022.01.18	00:00:00	41732.00	42389.00	41544.00	42092.50	3708	0	3000
2022.01.18	01:00:00	42092.50	42275.00	42065.00	42210.00	2744	0	3000
2022.01.18	02:00:00	42210.00	42421.50	42143.00	42376.00	3196	0	3000
2022.01.18	03:00:00	42376.00	42452.00	42178.50	42271.00	2394	0	3000
2022.01.18	04:00:00	42272.00	42314.00	42132.00	42288.50	2238	0	3000
2022.01.18	05:00:00	42288.50	42294.00	41972.50	42044.00	2793	0	3000
2022.01.18	06:00:00	42045.00	42118.00	41898.50	42053.00	2744	0	3000
2022.01.18	07:00:00	42053.00	42197.00	41992.00	42111.00	2057	0	3000
2022.01.18	08:00:00	42111.00	42348.00	42111.00	42227.00	2234	0	3000
2022.01.18	09:00:00	42228.00	42261.00	41951.00	42057.50	2910	0	3000
2022.01.18	10:00:00	42057.50	42057.50	41633.50	41716.00	4047	0	3000
2022.01.18	11:00:00	41717.50	41996.00	41463.00	41914.00	4462	0	3000
2022.01.18	12:00:00	41913.00	42059.50	41841.00	41939.50	2714	0	3000
2022.01.18	13:00:00	41941.00	41948.00	41694.00	41868.00	2601	0	3000
2022.01.18	14:00:00	41862.00	41948.00	41627.00	41795.00	2834	0	3000
2022.01.18	15:00:00	41795.00	41826.00	41404.00	41682.00	3469	0	3000
2022.01.18	16:00:00	41682.00	41696.50	41276.00	41443.00	4188	0	3000
2022.01.18	17:00:00	41443.00	41839.00	41323.50	41583.00	3863	0	3000
2022.01.18	18:00:00	41582.00	41777.00	41379.00	41703.00	2539	0	3000
2022.01.18	19:00:00	41703.00	41734.00	41473.00	41491.00	2953	0	3000
2022.01.18	20:00:00	41491.00	41667.00	41380.50	41613.00	3152	0	3000
2022.01.18	21:00:00	41613.00	41768.00	41589.50	41695.00	2292	0	3000
2022.01.18	22:00:00	41696.00	41786.00	41497.00	41786.00	2620	0	3000
2022.01.18	23:00:00	41786.00	42489.00	41716.00	42385.00	3387	0	3000
2022.01.19	00:00:00	42379.00	42676.00	42242.00	42489.50	2372	0	3000
2022.01.19	01:00:00	42489.50	42569.00	42324.00	42353.00	2451	0	3000
2022.01.19	02:00:00	42352.00	42488.00	42168.00	42251.00	2538	0	3000
2022.01.19	03:00:00	42252.00	42466.00	42251.50	42430.00	2066	0	3000
2022.01.19	04:00:00	42430.00	42510.00	42281.00	42334.00	2021	0	3000
2022.01.19	05:00:00	42334.00	42336.50	41574.00	41704.50	3283	0	3000
2022.01.19	06:00:00	41706.00	41807.00	41567.00	41715.00	2725	0	3000
2022.01.19	07:00:00	41715.00	41810.50	41666.00	41773.00	1995	0	3000
2022.01.19	08:00:00	41773.00	41859.00	41686.00	41720.00	1962	0	3000
2022.01.19	09:00:00	41720.00	41720.00	41174.00	41259.50	3833	0	3000
2022.01.19	10:00:00	41268.50	41395.00	41120.00	41363.00	3304	0	3000
2022.01.19	11:00:00	41363.00	41674.50	41325.00	41580.50	2771	0	3000
2022.01.19	12:00:00	41582.00	41623.00	41296.00	41501.00	2672	0	3000
2022.01.19	13:00:00	41502.00	42168.00	41493.00	42051.00	3412	0	3000
2022.01.19	14:00:00	42051.00	42270.00	41929.00	42108.00	2721	0	3000
2022.01.19	15:00:00	42110.00	42342.00	42018.00	42206.50	2879	0	3000
2022.01.19	16:00:00	42206.50	42567.50	42056.00	42502.00	3781	0	3000
2022.01.19	17:00:00	42507.50	42533.50	41829.00	41983.00	3914	0	3000
2022.01.19	18:00:00	41980.00	42053.50	41683.00	41916.00	4181	0	3000
2022.01.19	19:00:00	41916.00	42353.00	41902.50	42163.50	3969	0	3000
2022.01.19	20:00:00	42168.50	42244.00	41873.00	42001.00	3014	0	3000
2022.01.19	21:00:00	42001.00	42040.00	41737.00	41870.00	2970	0	3000
2022.01.19	22:00:00	41870.00	41968.00	41552.00	41622.00	3194	0	3000
2022.01.19	23:00:00	41617.00	41825.00	41617.00	41732.00	2097	0	3000
2022.01.20	00:00:00	41704.00	41998.00	41637.00	41981.00	1727	0	3000
2022.01.20	01:00:00	41981.00	41988.50	41640.00	41665.00	2023	0	3000
2022.01.20	02:00:00	41664.00	41886.00	41659.50	41848.00	2398	0	3000
2022.01.20	03:00:00	41848.00	41894.00	41665.00	41776.00	2572	0	3000
2022.01.20	04:00:00	41777.00	42067.00	41775.00	41994.00	2365	0	3000
2022.01.20	05:00:00	41994.00	42078.00	41891.00	41934.00	1834	0	3000
2022.01.20	06:00:00	41934.00	41997.00	41872.00	41898.00	2014	0	3000
2022.01.20	07:00:00	41898.00	41954.00	41786.00	41899.00	2424	0	3000
2022.01.20	08:00:00	41899.00	42057.00	41892.00	42025.00	1899	0	3000
2022.01.20	09:00:00	42025.00	42148.00	41944.00	42060.00	1786	0	3000
2022.01.20	10:00:00	42059.00	42086.00	41869.00	41962.00	2061	0	3000
2022.01.20	11:00:00	41962.00	42090.00	41817.00	42051.00	2521	0	3000
2022.01.20	12:00:00	42058.00	42156.00	42018.00	42114.00	2009	0	3000
2022.01.20	13:00:00	42114.00	42238.00	42052.50	42138.50	1990	0	3000
2022.01.20	14:00:00	42138.50	42141.50	41912.00	42038.50	2627	0	3000
2022.01.20	15:00:00	42038.50	42449.00	41926.00	42359.00	3025	0	3000
2022.01.20	16:00:00	42359.00	43069.00	42316.00	42929.00	4098	0	3000
2022.01.20	17:00:00	42931.00	43456.50	42930.00	43294.50	4192	0	3000
2022.01.20	18:00:00	43301.50	43516.00	43142.00	43274.00	3387	0	3000
2022.01.20	19:00:00	43274.00	43310.00	42973.50	43016.00	2423	0	3000
2022.01.20	20:00:00	43017.00	43081.00	42790.00	42792.00	2449	0	3000
2022.01.20	21:00:00	42802.00	43200.00	42788.00	42909.50	3024	0	3000
2022.01.20	22:00:00	42909.50	42979.50	42557.50	42714.00	3053	0	3000
2022.01.20	23:00:00	42714.00	42720.00	41320.00	41365.50	4094	0	3000
2022.01.21	00:00:00	41245.00	41522.00	40821.50	41150.00	5142	0	3000
2022.01.21	01:00:00	41153.00	41164.00	40521.00	40674.50	5554	0	3000
2022.01.21	02:00:00	40666.00	41142.00	40385.50	40887.00	4909	0	3000
2022.01.21	03:00:00	40887.00	40920.00	39555.50	39730.00	4632	0	3000
2022.01.21	04:00:00	39731.00	40258.00	39220.00	39829.50	5841	0	3000
2022.01.21	05:00:00	39826.50	39927.50	38231.00	38447.00	6372	0	3000
2022.01.21	06:00:00	38445.50	39062.50	38426.00	38843.50	4664	0	3000
2022.01.21	07:00:00	38849.50	38997.00	38703.00	38909.00	3833	0	3000
2022.01.21	08:00:00	38910.00	38932.00	38536.50	38678.00	3927	0	3000
2022.01.21	09:00:00	38675.50	39178.00	38549.00	39130.50	4228	0	3000
2022.01.21	10:00:00	39130.50	39291.50	39008.50	39157.50	3938	0	3000
2022.01.21	11:00:00	39162.00	39183.50	38924.00	38963.00	3322	0	3000
2022.01.21	12:00:00	38962.00	39089.00	38858.00	38964.50	3151	0	3000
2022.01.21	13:00:00	38964.50	38972.00	38669.50	38885.50	4028	0	3000
2022.01.21	14:00:00	38886.50	38917.50	37654.00	38158.00	5694	0	3000
